2026-08-18 18:56:30,879 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2026-08-18 19:03:20,346 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2812"} | ret=SUCCESS |  
2026-08-18 19:03:20,350 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2813"} | ret=SUCCESS |  
2026-08-18 19:03:20,389 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2814"} | ret=SUCCESS |  
2026-08-18 19:03:20,482 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2815"} | ret=SUCCESS |  
2026-08-18 19:03:20,499 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2816"} | ret=SUCCESS |  
2026-08-18 19:03:20,579 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2817"} | ret=SUCCESS |  
2026-08-18 19:03:20,613 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testSyncable[1]","dataSize":"2","replicationType":"NONE","Transaction":"2818"} | ret=SUCCESS |  
2026-08-18 19:03:20,667 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testSyncable[1]","dataSize":"2","replicationType":"RATIS","replicationFactor":"THREE","ETag":"187ef4436122d1cc2f40dc2b92f0eba0","Transaction":"2819"} | ret=SUCCESS |  
2026-08-18 19:03:20,677 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testSyncable[1]","dataSize":"2","replicationConfig":"RATIS/THREE","Transaction":"2820"} | ret=SUCCESS |  
2026-08-18 19:03:20,790 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2821"} | ret=SUCCESS |  
2026-08-18 19:03:20,797 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2822"} | ret=SUCCESS |  
2026-08-18 19:03:20,827 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2823"} | ret=SUCCESS |  
2026-08-18 19:03:20,865 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFile[1]","dataSize":"256","replicationType":"NONE","Transaction":"2824"} | ret=SUCCESS |  
2026-08-18 19:03:20,981 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFile[1]","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","Transaction":"2825"} | ret=SUCCESS |  
2026-08-18 19:03:20,994 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFile[1]","dataSize":"256","replicationConfig":"RATIS/THREE","Transaction":"2826"} | ret=SUCCESS |  
2026-08-18 19:03:21,064 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2827"} | ret=SUCCESS |  
2026-08-18 19:03:21,070 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2828"} | ret=SUCCESS |  
2026-08-18 19:03:21,088 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2829"} | ret=SUCCESS |  
2026-08-18 19:03:21,107 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFileSubdir[1]","dataSize":"256","replicationType":"NONE","Transaction":"2830"} | ret=SUCCESS |  
2026-08-18 19:03:21,239 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFileSubdir[1]","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","Transaction":"2831"} | ret=SUCCESS |  
2026-08-18 19:03:21,252 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testMkdirUnderFileSubdir[1]","dataSize":"256","replicationConfig":"RATIS/THREE","Transaction":"2832"} | ret=SUCCESS |  
2026-08-18 19:03:21,332 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2833"} | ret=SUCCESS |  
2026-08-18 19:03:21,336 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2834"} | ret=SUCCESS |  
2026-08-18 19:03:21,353 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2835"} | ret=SUCCESS |  
2026-08-18 19:03:21,362 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateCreatesAndPopulatesParents/parent/child","dataSize":"0","replicationType":"NONE","Transaction":"2836"} | ret=SUCCESS |  
2026-08-18 19:03:21,477 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateCreatesAndPopulatesParents/parent/child","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2837"} | ret=SUCCESS |  
2026-08-18 19:03:21,489 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateCreatesAndPopulatesParents/parent/child","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2838"} | ret=SUCCESS |  
2026-08-18 19:03:21,553 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2839"} | ret=SUCCESS |  
2026-08-18 19:03:21,558 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2840"} | ret=SUCCESS |  
2026-08-18 19:03:21,574 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2841"} | ret=SUCCESS |  
2026-08-18 19:03:21,580 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeEmptyFile","dataSize":"0","replicationType":"NONE","Transaction":"2842"} | ret=SUCCESS |  
2026-08-18 19:03:21,638 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeEmptyFile","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2843"} | ret=SUCCESS |  
2026-08-18 19:03:21,649 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeEmptyFile","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2844"} | ret=SUCCESS |  
2026-08-18 19:03:21,710 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2845"} | ret=SUCCESS |  
2026-08-18 19:03:21,714 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2846"} | ret=SUCCESS |  
2026-08-18 19:03:21,741 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2847"} | ret=SUCCESS |  
2026-08-18 19:03:21,749 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsImmediatelyVisible","dataSize":"0","replicationType":"NONE","Transaction":"2848"} | ret=SUCCESS |  
2026-08-18 19:03:21,799 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsImmediatelyVisible","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2849"} | ret=SUCCESS |  
2026-08-18 19:03:21,807 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsImmediatelyVisible","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2850"} | ret=SUCCESS |  
2026-08-18 19:03:21,882 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2851"} | ret=SUCCESS |  
2026-08-18 19:03:21,887 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2852"} | ret=SUCCESS |  
2026-08-18 19:03:21,923 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2853"} | ret=SUCCESS |  
2026-08-18 19:03:21,950 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsVisibleOnFlush","dataSize":"1","replicationType":"NONE","Transaction":"2854"} | ret=SUCCESS |  
2026-08-18 19:03:21,997 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsVisibleOnFlush","dataSize":"1","replicationType":"RATIS","replicationFactor":"THREE","ETag":"0cc175b9c0f1b6a831c399e269772661","Transaction":"2855"} | ret=SUCCESS |  
2026-08-18 19:03:22,006 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsVisibleOnFlush","dataSize":"1","replicationConfig":"RATIS/THREE","Transaction":"2856"} | ret=SUCCESS |  
2026-08-18 19:03:22,060 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2857"} | ret=SUCCESS |  
2026-08-18 19:03:22,064 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2858"} | ret=SUCCESS |  
2026-08-18 19:03:22,083 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2859"} | ret=SUCCESS |  
2026-08-18 19:03:22,103 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateFileOverExistingFileNoOverwrite-builder","dataSize":"256","replicationType":"NONE","Transaction":"2860"} | ret=SUCCESS |  
2026-08-18 19:03:22,132 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateFileOverExistingFileNoOverwrite-builder","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","Transaction":"2861"} | ret=SUCCESS |  
2026-08-18 19:03:22,161 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateFileOverExistingFileNoOverwrite-builder","dataSize":"10240","replicationType":"NONE","Transaction":"2862"} | ret=SUCCESS |  
2026-08-18 19:03:22,224 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateFileOverExistingFileNoOverwrite-builder","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4b5e1d561922ca6837329087277f730f","Transaction":"2863"} | ret=SUCCESS |  
2026-08-18 19:03:22,235 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreateFileOverExistingFileNoOverwrite-builder","dataSize":"10240","replicationConfig":"RATIS/THREE","Transaction":"2864"} | ret=SUCCESS |  
2026-08-18 19:03:22,288 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2865"} | ret=SUCCESS |  
2026-08-18 19:03:22,293 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2866"} | ret=SUCCESS |  
2026-08-18 19:03:22,311 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2867"} | ret=SUCCESS |  
2026-08-18 19:03:22,342 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeNonEmptyFile","dataSize":"256","replicationType":"NONE","Transaction":"2868"} | ret=SUCCESS |  
2026-08-18 19:03:22,400 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeNonEmptyFile","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","Transaction":"2869"} | ret=SUCCESS |  
2026-08-18 19:03:22,410 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testFileStatusBlocksizeNonEmptyFile","dataSize":"256","replicationConfig":"RATIS/THREE","Transaction":"2870"} | ret=SUCCESS |  
2026-08-18 19:03:22,471 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2871"} | ret=SUCCESS |  
2026-08-18 19:03:22,478 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2872"} | ret=SUCCESS |  
2026-08-18 19:03:22,507 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2873"} | ret=SUCCESS |  
2026-08-18 19:03:22,538 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsEventuallyVisible","dataSize":"1","replicationType":"NONE","Transaction":"2874"} | ret=SUCCESS |  
2026-08-18 19:03:22,591 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsEventuallyVisible","dataSize":"1","replicationType":"RATIS","replicationFactor":"THREE","ETag":"55a54008ad1ba589aa210d2629c1df41","Transaction":"2875"} | ret=SUCCESS |  
2026-08-18 19:03:22,603 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testCreatedFileIsEventuallyVisible","dataSize":"1","replicationConfig":"RATIS/THREE","Transaction":"2876"} | ret=SUCCESS |  
2026-08-18 19:03:22,661 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationConfig":"RATIS/THREE","Transaction":"2877"} | ret=SUCCESS |  
2026-08-18 19:03:22,665 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"NONE","Transaction":"2878"} | ret=SUCCESS |  
2026-08-18 19:03:22,687 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"2879"} | ret=SUCCESS |  
2026-08-18 19:03:22,716 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile-builder","dataSize":"256","replicationType":"NONE","Transaction":"2880"} | ret=SUCCESS |  
2026-08-18 19:03:22,804 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile-builder","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","Transaction":"2881"} | ret=SUCCESS |  
2026-08-18 19:03:22,840 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile-builder","dataSize":"10240","replicationType":"NONE","Transaction":"2882"} | ret=SUCCESS |  
2026-08-18 19:03:22,929 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile-builder","dataSize":"10240","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4b5e1d561922ca6837329087277f730f","Transaction":"2883"} | ret=SUCCESS |  
2026-08-18 19:03:22,951 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile","dataSize":"256","replicationType":"NONE","rewriteGeneration":"0","Transaction":"2884"} | ret=SUCCESS |  
2026-08-18 19:03:23,043 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"leg-bucket","key":"test/testOverwriteExistingFile","dataSize":"256","replicationType":"RATIS","replicationFactor":"THREE","ETag":"67e95334b751fbfc6570e8228183c074","rewriteGeneration":"0","Transaction":"2885"} | ret=SUCCESS |  
